,ID1,AB_Flow,BA_Flow,Tot_Flow
3346,7194,78.01448,1156.35377,1234.36825
3347,7195,369.613495,851.105868,1220.71936
3348,7196,84.776864,1994.6134,2079.39027
3349,7197,401.84959,4523.19978,4925.04937
3350,7198,3.914353,642.526083,646.440436
3351,7199,6021.9676,0,6021.9676
3352,7200,1115.76456,0,1115.76456
3353,7201,4217.92994,0,4217.92994
3354,7202,5213.69853,0,5213.69853
3355,7203,2841.80861,0,2841.80861
3356,7204,3989.12444,0,3989.12444
3357,7205,31.689838,1745.85608,1777.54592
3358,7206,127.468498,6664.49368,6791.96218
3359,7207,586.672428,3925.9386,4512.61103
3360,7209,381.575753,1068.30428,1449.88003
3361,7210,1014.77411,187.926098,1202.70021
3362,7211,4860.39836,740.398954,5600.79732
3363,7212,839.013826,0,839.013826
3364,7215,229.02436,5280.32336,5509.34772
3365,7216,18.421491,1009.7844,1028.20589
3366,7217,976.070878,7588.93918,8565.01006
3367,7218,83.547966,940.481849,1024.02982
3368,7219,134.077426,3388.13164,3522.20906
3369,7220,4191.29537,0,4191.29537
3370,7221,6452.47844,0,6452.47844
3371,7222,123.554145,0,123.554145
3372,7223,0,7400.85376,7400.85376
3373,7224,2689.19395,0,2689.19395
3374,7227,488.550507,0,488.550507
3375,7228,75.996806,2361.27486,2437.27166
3376,7229,1053.17052,20.183364,1073.35388
3377,7230,867.600497,215.729323,1083.32982
3378,7231,60.71071,113.835639,174.546349
3379,7232,6093.52755,0,6093.52755
3380,7233,659.117936,3572.85424,4231.97218
3381,7236,619.661196,240.373604,860.0348
3382,7237,45.267934,912.715694,957.983628
3383,7238,91.23989,3040.41075,3131.65064
3384,7239,156.966927,0,156.966927
3385,7242,78.591022,811.294773,889.885795
3386,7243,73.669728,4905.50067,4979.1704
3387,7244,2925.60636,1049.93365,3975.54002
3388,7245,5566.19665,0,5566.19665
3389,7246,4523.19978,0,4523.19978
3390,7247,2667.13379,1013.14636,3680.28015
3391,7249,216.875325,2829.97654,3046.85187
3392,7250,6479.81587,0,6479.81587
3393,7251,2015.76867,4032.74713,6048.5158
3394,7254,3731.80925,0,3731.80925
3395,7257,183.162412,4810.06405,4993.22646
3396,7258,1276.72637,1421.49122,2698.21759
3397,7259,1607.63459,10.757035,1618.39162
3398,7260,312.123276,60.887211,373.010487
3399,7261,403.449987,3753.90011,4157.3501
3400,7262,88.363653,5716.79545,5805.1591
3401,7263,1990.88811,1843.30338,3834.19149
3402,7264,2240.43337,0,2240.43337
3403,7265,4156.59261,0,4156.59261
3404,7266,1083.96408,0,1083.96408
3405,7268,330.02022,175.300901,505.321121
3406,7269,220.136834,5915.46771,6135.60455
3407,7270,6283.50016,0,6283.50016
3408,7271,7.092065,2098.38401,2105.47608
3409,7274,226.467119,5823.93624,6050.40336
3410,7276,1080.32456,0,1080.32456
3411,7277,436.052236,3693.51312,4129.56536
3412,7280,2144.41507,1353.57613,3497.9912
3413,7281,4795.59017,0,4795.59017
3414,7284,3425.38707,0,3425.38707
3415,7285,1384.43699,3376.43612,4760.87311
3416,7286,846.442717,1269.1192,2115.56192
3417,7287,1087.21595,4771.60362,5858.81958
3418,7291,202.297916,2877.89061,3080.18853
3419,7292,95.222359,1788.72636,1883.94872
3420,7293,4937.94433,59.623835,4997.56817
3421,7294,19.981868,3402.15672,3422.13859
3422,7297,4163.69236,0,4163.69236
3423,7298,464.483723,2914.42722,3378.91094
3424,7300,2138.14854,0,2138.14854
3425,7302,778.181945,0,778.181945
3426,7305,8155.09395,0,8155.09395
3427,7306,7558.67261,0,7558.67261
3428,7307,8066.13899,0,8066.13899
3429,7310,657.578876,7772.385,8429.96387
3430,7315,2929.99683,1015.04922,3945.04604
3431,7317,1218.61157,0,1218.61157
3432,7318,4462.37475,0,4462.37475
3433,7319,1796.16305,0,1796.16305
3434,7322,4895.66059,0,4895.66059
3435,7323,8143.71933,0,8143.71933
3436,7324,2883.68758,0,2883.68758
3437,7325,1875.59395,109.801519,1985.39547
3438,7330,209.986755,1826.08381,2036.07056
3439,7332,43.409074,1042.72667,1086.13574
3440,7333,746.560865,3099.44688,3846.00774
3441,7334,1975.89801,0,1975.89801
3442,7336,8575.11882,0,8575.11882
3443,7337,3448.28057,0,3448.28057
3444,7338,956.42894,1408.44811,2364.87705
3445,7339,8305.60096,0,8305.60096
3446,7344,2970.96575,1473.19154,4444.1573
3447,7346,0.903457,2506.09663,2507.00009
3448,7348,863.204124,4146.75517,5009.95929
3449,7349,63.897097,0,63.897097
3450,7353,834.447275,3014.29868,3848.74596
3451,7354,8623.17257,0,8623.17257
3452,7355,5107.9969,0,5107.9969
3453,7356,510.234979,2343.28225,2853.51722
3454,7361,683.806134,132.931917,816.738051
3455,7362,42.16853,1244.42297,1286.5915
3456,7363,981.477169,998.706065,1980.18323
3457,7364,3194.1466,0,3194.1466
3458,7365,1028.51294,4773.08663,5801.59956
3459,7367,5112.19682,0,5112.19682
3460,7368,6090.17893,0,6090.17893
3461,7369,4351.83384,0,4351.83384
3462,7371,730.740969,1368.27211,2099.01308
3463,7372,2437.89596,0,2437.89596
3464,7375,1060.769,0,1060.769
3465,7377,1062.97132,0,1062.97132
3466,7378,2689.19395,0,2689.19395
3467,7383,11.526862,6.203365,17.730227
3468,7386,258.492035,946.548918,1205.04095
3469,7390,8241.3287,0,8241.3287
3470,7391,6773.45888,0,6773.45888
3471,7392,1370.26564,1870.72061,3240.98625
3472,7396,351.362992,1210.582,1561.94499
3473,7397,541.381424,3523.91266,4065.29409
3474,7399,1301.52387,3517.09679,4818.62066
3475,7400,470.832872,359.256915,830.089787
3476,7401,1003.59931,2911.6934,3915.29271
3477,7402,2527.36641,0,2527.36641
3478,7403,7080.8523,0,7080.8523
3479,7405,2301.30514,2806.00437,5107.30951
3480,7408,493.03657,0,493.03657
3481,7409,464.869127,1472.28809,1937.15722
3482,7413,93.822025,1111.32943,1205.15146
3483,7414,1394.13512,0,1394.13512
3484,7416,2831.46241,0,2831.46241
3485,7417,2237.65151,0,2237.65151
3486,7420,995.700142,5397.6283,6393.32844
3487,7421,2593.07373,0,2593.07373
3488,7425,7282.3273,0,7282.3273
3489,7426,2077.45309,0,2077.45309
3490,7429,343.979525,1576.0524,1920.03192
3491,7430,7069.64856,0,7069.64856
3492,7434,1088.4693,37.870218,1126.33952
3493,7437,2498.5648,0,2498.5648
3494,7438,253.97135,3371.0674,3625.03875
3495,7440,7255.76763,0,7255.76763
3496,7441,1116.50221,4017.31235,5133.81456
3497,7444,5901.03814,389.267742,6290.30588
3498,7449,1264.98591,0,1264.98591
3499,7450,1763.81682,0,1763.81682
3500,7451,918.340276,4475.60293,5393.94321
3501,7454,100.175892,1899.4666,1999.64249
3502,7455,1360.56663,0,1360.56663
3503,7456,2942.9861,0,2942.9861
3504,7457,1123.35181,0,1123.35181
3505,7458,980.310004,6098.80105,7079.11105
3506,7459,205.128837,567.943821,773.072658
3507,7460,976.425672,602.363851,1578.78952
3508,7461,1500.37625,0,1500.37625
3509,7462,3977.52062,0,3977.52062
3510,7464,298.299069,120.774446,419.073515
3511,7467,530.981813,1672.75854,2203.74036
3512,7468,75.26761,879.741842,955.009452
3513,7471,2823.50806,0,2823.50806
3514,7472,6659.20892,0,6659.20892
3515,7474,72.390581,1696.99224,1769.38282
3516,7475,426.283336,2169.12414,2595.40748
3517,7477,5909.34156,379.756581,6289.09814
3518,7478,464.70045,33.636966,498.337416
3519,7480,1460.33279,0,1460.33279
3520,7481,65.545284,2733.90986,2799.45515
3521,7489,887.956849,132.209024,1020.16587
3522,7490,942.35711,73.762479,1016.11959
3523,7491,823.760223,947.668645,1771.42887
3524,7492,2085.33116,691.950629,2777.28178
3525,7495,1975.42084,0,1975.42084
3526,7496,956.845264,0,956.845264
3527,7499,4421.77623,0,4421.77623
3528,7500,912.729826,0,912.729826
3529,7503,1275.74178,0,1275.74178
3530,7504,62.820104,3265.45403,3328.27414
3531,7505,967.171701,384.263449,1351.43515
3532,7511,7107.99045,457.54611,7565.53656
3533,7512,478.806664,135.458919,614.265583
3534,7513,990.776776,3241.96183,4232.73861
3535,7515,2337.61316,0,2337.61316
3536,7516,5547.19036,0,5547.19036
3537,7518,594.348587,1238.38581,1832.73439
3538,7519,290.190626,0,290.190626
3539,7520,143.158765,3528.67249,3671.83126
3540,7521,2015.76867,4032.74713,6048.5158
3541,7522,937.218671,3278.95639,4216.17506
3542,7523,147.696684,869.168993,1016.86568
3543,7524,234.320016,385.548595,619.868611
3544,7525,647.794519,1129.6906,1777.48512
3545,7526,462.487988,1084.87781,1547.3658
3546,7529,3831.25657,0,3831.25657
3547,7530,2009.71634,694.299088,2704.01543
3548,7531,5.617065,585.64443,591.261495
3549,7532,923.488292,0,923.488292
3550,7533,595.092822,0,595.092822
3551,7535,42.976516,1652.92692,1695.90344
3552,7536,65.733299,3615.69776,3681.43106
3553,7541,2716.45379,0,2716.45379
3554,7543,922.700097,0,922.700097
3555,7544,6051.06133,0,6051.06133
3556,7546,11.212444,658.416257,669.628701
3557,7547,405.270422,1813.44281,2218.71323
3558,7548,4076.64495,0,4076.64495
3559,7552,1542.51619,0,1542.51619
3560,7553,1691.5592,363.830557,2055.38976
3561,7554,1132.61256,3467.05762,4599.67017
3562,7559,554.184874,0,554.184874
3563,7560,53.525063,399.351933,452.876996
3564,7561,531.529493,3510.93668,4042.46617
3565,7564,178.528778,3630.55583,3809.08461
3566,7565,1152.52248,0,1152.52248
3567,7566,442.671345,0,442.671345
3568,7571,74.602081,3463.77591,3538.378
3569,7572,1642.62354,0,1642.62354
3570,7574,628.966781,1798.14539,2427.11217
3571,7575,22.204052,339.39682,361.600872
3572,7576,179.600563,318.435063,498.035626
3573,7577,340.639116,518.997382,859.636498
3574,7578,1042.87557,0,1042.87557
3575,7579,1673.70717,245.871173,1919.57834
3576,7580,247.566958,898.591219,1146.15818
3577,7581,143.158765,3528.67249,3671.83126
3578,7582,318.381094,381.289452,699.670546
3579,7583,5821.67881,0,5821.67881
3580,7587,880.07495,6711.19217,7591.26712
3581,7590,137.444706,81.076732,218.521438
3582,7597,7112.85941,461.758921,7574.61833
3583,7598,166.763135,0,166.763135
3584,7599,1053.92239,0,1053.92239
3585,7608,231.099647,936.09575,1167.1954
3586,7609,377.04424,0,377.04424
3587,7611,525.436719,1324.46056,1849.89728
3588,7612,289.374275,0,289.374275
3589,7614,735.025113,7351.30398,8086.32909
3590,7615,0,122.541765,122.541765
3591,7616,803.04671,0,803.04671
3592,7623,60.409615,931.326752,991.736367
3593,7624,913.62865,4073.76669,4987.39534
3594,7625,32.395457,1902.73853,1935.13399
3595,7628,983.827149,6391.45883,7375.28598
3596,7630,15.191478,92.94994,108.141418
3597,7631,0,430.793163,430.793163
3598,7633,11.526862,6.203365,17.730227
3599,7634,107.268778,118.268196,225.536974
3600,7635,6576.99245,0,6576.99245
3601,7638,285.222028,2131.1792,2416.40122
3602,7639,151.292814,2625.80684,2777.09965
3603,7641,1098.14376,0,1098.14376
3604,7642,862.529382,0,862.529382
3605,7644,2355.71023,619.123715,2974.83394
3606,7652,7196.6475,0,7196.6475
3607,7655,1231.71619,1486.13635,2717.85254
3608,7661,23.590985,2407.95531,2431.5463
3609,7672,92.986017,569.475617,662.461634
3610,7673,236.053201,1541.7406,1777.7938
3611,7674,280.285617,1425.30456,1705.59017
3612,7675,1494.33858,0,1494.33858
3613,7676,367.156959,0,367.156959
3614,7685,1620.18983,0,1620.18983
3615,7686,7085.89615,0,7085.89615
3616,7689,393.104896,1005.85503,1398.95993
3617,7693,273.803047,296.530468,570.333515
3618,7694,1023.81377,4215.34742,5239.16119
3619,7707,689.769369,6465.32383,7155.0932
3620,7709,3221.4811,0,3221.4811
3621,7711,386.641285,2262.44017,2649.08146
3622,7716,389.045665,0,389.045665
3623,7720,180.808058,120.497818,301.305876
3624,7726,0,0,0
3625,7727,479.112709,2467.35339,2946.46609
3626,7729,261.085359,2389.00476,2650.09012
3627,7740,1365.35915,3233.9687,4599.32785
3628,7741,247.135196,0,247.135196
3629,7746,531.180614,781.127719,1312.30833
3630,7751,22.924561,1391.03008,1413.95465
3631,7762,569.57374,6780.84843,7350.42217
3632,7763,638.879017,305.726189,944.605206
3633,7767,261.495246,1248.33915,1509.8344
3634,7768,106.920701,1645.49826,1752.41896
3635,7769,22.475351,41.052133,63.527484
3636,7770,65.03546,96.373246,161.408706
3637,7771,423.040346,0,423.040346
3638,7772,399.475478,2337.54375,2737.01923
3639,7776,200.155878,1562.01146,1762.16734
3640,7777,148.392453,1513.50561,1661.89806
3641,7786,957.220815,2110.46279,3067.6836
3642,7787,343.736369,2087.76877,2431.50514
3643,7788,37.842992,105.796987,143.639979
3644,7789,37.842992,105.796987,143.639979
3645,7800,915.52846,2918.57667,3834.10513
3646,7805,5550.5388,0,5550.5388
3647,7806,988.086809,0,988.086809
3648,7807,143.317686,63.261767,206.579453
3649,7808,25.286373,954.383223,979.669596
3650,7810,497.047806,0,497.047806
3651,7812,539.405454,0,539.405454
3652,7814,620.776577,34.089421,654.865998
3653,7815,106.337205,3492.96854,3599.30575
3654,7829,1237.59816,1401.82023,2639.41839
3655,7830,993.264082,6831.80482,7825.0689
3656,7834,770.946212,2045.3329,2816.27911
3657,7835,78.370639,1386.42322,1464.79386
3658,7851,4266.49079,0,4266.49079
3659,7853,360.117311,933.072434,1293.18975
3660,7854,2536.33011,0,2536.33011
3661,7855,635.371965,3931.63303,4567.005
3662,7856,539.405454,0,539.405454
3663,7857,5821.02898,0,5821.02898
3664,7858,198.226164,2037.05231,2235.27847
3665,7865,556.938958,3881.27607,4438.21502
3666,7866,63.96439,67.221962,131.186352
3667,7867,2635.27191,0,2635.27191
3668,7868,470.797471,3009.60743,3480.4049
3669,7869,481.840929,2389.87394,2871.71487
3670,7872,857.229529,3138.04154,3995.27107
3671,7873,354.931903,921.591727,1276.52363
3672,7874,3337.03263,0,3337.03263
3673,7878,76.528351,425.437759,501.96611
3674,7879,530.119953,3337.03263,3867.15258
3675,7880,157.120914,1872.32479,2029.44571
3676,7881,458.340022,2908.41897,3366.75899
3677,7882,538.3914,2496.90496,3035.29636
3678,7883,25.057776,572.490088,597.547864
3679,7884,445.993047,2692.3169,3138.30995
3680,7885,495.127441,0,495.127441
3681,7891,2372.31136,0,2372.31136
3682,7893,1656.33563,0,1656.33563
3683,7894,530.119953,0,530.119953
3684,7895,2483.99635,0,2483.99635
3685,7896,530.119953,0,530.119953
3686,7897,24.060953,37.519084,61.580037
3687,7898,373.419382,6376.18219,6749.60157
3688,7899,85.225232,1076.4536,1161.67883
3689,7900,2587.54806,0,2587.54806
3690,7905,751.195432,3725.47037,4476.6658
3691,7906,2393.49056,0,2393.49056
3692,7913,19.331081,577.218791,596.549872
3693,7914,1100.63367,0,1100.63367
3694,7916,1126.21568,0,1126.21568
3695,7917,2483.99635,0,2483.99635
3696,7920,419.806253,451.041626,870.847879
3697,7921,47.297025,3938.70042,3985.99745
3698,7925,1126.21568,2483.99635,3610.21202
3699,7926,122.028677,1196.87847,1318.90715
3700,7927,16.240534,67.221962,83.462496
3701,7928,747.094451,0,747.094451
3702,7929,696.113023,0,696.113023
3703,7935,174.488582,1359.77444,1534.26302
3704,7936,694.616309,0,694.616309
3705,7939,638.30918,2532.14885,3170.45803
3706,7940,431.841635,0,431.841635
3707,7943,201.41243,746.570595,947.983025
3708,7944,121.694716,2542.20771,2663.90243
3709,7947,1050.04215,59.633685,1109.67584
3710,7948,118.928743,5155.43764,5274.36638
3711,7950,225.287702,1875.32278,2100.61048
3712,7951,145.454375,766.571499,912.025874
3713,7956,168.698543,562.270224,730.968767
3714,7957,134.164799,3133.42245,3267.58725
3715,7958,3762.94391,0,3762.94391
3716,7959,984.463478,0,984.463478
3717,7964,139.375181,1569.30625,1708.68143
3718,7965,25.269331,937.10803,962.377361
3719,7968,308.03375,694.320254,1002.354
3720,7970,140.201709,77.403942,217.605651
3721,7971,253.529477,2554.2438,2807.77328
3722,7973,262.032076,4885.68143,5147.71351
3723,7974,259.835631,4775.24909,5035.08472
3724,7975,149.835465,1961.75631,2111.59177
3725,7976,306.518209,5966.82182,6273.34002
3726,7977,295.963457,6749.37972,7045.34318
3727,7983,428.390037,3970.90564,4399.29567
3728,7984,1204.75861,2532.38647,3737.14507
3729,7985,82.89933,1441.07704,1523.97637
3730,7987,295.053156,6378.76188,6673.81503
3731,7992,223.473578,3238.95637,3462.42995
3732,7993,308.03375,694.320254,1002.354
3733,7994,2914.45251,0,2914.45251
3734,7995,457.170244,0,457.170244
3735,8003,428.722485,1328.34711,1757.0696
3736,8006,250.634049,79.600387,330.234436
3737,8007,196.518043,3153.32903,3349.84708
3738,8009,21.18692,2076.29855,2097.48547
3739,8010,479.968718,398.062194,878.030912
3740,8015,119.32894,576.20246,695.5314
3741,8021,365.238877,1440.0449,1805.28378
3742,8022,187.996601,1915.97166,2103.96827
3743,8030,28.182565,72.348672,100.531237
3744,8031,183.994155,2829.0022,3012.99635
3745,8035,606.673495,4832.92023,5439.59372
3746,8038,830.391871,3893.81248,4724.20435
3747,8039,737.799158,4353.54288,5091.34204
3748,8040,35.750212,526.33731,562.087522
3749,8041,332.320742,4456.03908,4788.35982
3750,8046,553.457686,4737.61469,5291.07238
3751,8047,329.552105,4585.4122,4914.96431
3752,8048,223.905581,152.202492,376.108073
3753,8049,9.107864,57.70388,66.811744
3754,8050,56.423251,500.202813,556.626064
3755,8051,63.529438,792.300578,855.830016
3756,8053,42.784714,356.164094,398.948808
3757,8054,428.390037,4317.1407,4745.53074
3758,8056,177.173028,110.763021,287.936049
3759,8057,3049.59941,0,3049.59941
3760,8058,638.228415,0,638.228415
3761,8059,41.904323,352.875829,394.780152
3762,8062,1204.75861,2532.38647,3737.14507
3763,8063,206.91834,851.282464,1058.2008
3764,8064,60.107092,649.378998,709.48609
3765,8065,1.838698,132.986409,134.825107
3766,8067,408.873634,4772.5398,5181.41343
3767,8068,609.58522,2836.65651,3446.24173
3768,8069,408.917317,5902.73102,6311.64834
3769,8070,21.493156,1.918474,23.41163
3770,8071,267.815397,6236.06606,6503.88145
3771,8072,466.445265,4663.43308,5129.87835
3772,8073,37.03657,32.488192,69.524762
3773,8074,417.981497,4830.24368,5248.22517
3774,8075,936.240443,2863.90191,3800.14236
3775,8076,163.823738,1790.61181,1954.43555
3776,8078,27.057313,1472.55774,1499.61506
3777,8079,12.814938,3108.73795,3121.55288
3778,8081,480.13168,3759.5016,4239.63328
3779,8084,396.676113,752.593441,1149.26955
3780,8085,29.894269,2911.29677,2941.19103
3781,8087,500.559838,2373.59564,2874.15548
3782,8088,152.233976,694.996606,847.230582
3783,8095,120.476008,3357.79583,3478.27184
3784,8098,3.014232,1199.989,1203.00323
3785,8101,420.812034,984.860195,1405.67223
3786,8102,6.48144,374.127386,380.608826
3787,8113,401.015577,85.849728,486.865305
3788,8119,981.693567,4049.29047,5030.98404
3789,8124,2.757915,4237.49383,4240.25174
3790,8125,665.288921,1136.23634,1801.52526
3791,8126,160.800985,3064.39734,3225.19832
3792,8128,372.569717,1186.71128,1559.281
3793,8129,5.215825,3527.68891,3532.90474
3794,8130,9.324677,669.680829,679.005506
3795,8131,45.2956,765.715217,811.010817
3796,8132,530.089476,3702.62074,4232.71022
3797,8135,740.75867,4192.58129,4933.33996
3798,8136,7.287866,813.122417,820.410283
3799,8144,11.529031,229.447717,240.976748
3800,8145,132.970711,3801.2144,3934.18511
3801,8146,454.510243,505.795736,960.305979
3802,8147,0.78136,766.941848,767.723208
3803,8148,239.264296,1170.13292,1409.39722
3804,8149,957.600313,14.370687,971.971
3805,8151,20.342761,1117.06052,1137.40328
3806,8154,216.819633,779.994035,996.813668
3807,8155,260.69652,82.064681,342.761201
3808,8156,18.591015,3032.90011,3051.49113
3809,8157,748.046536,5005.7037,5753.75024
3810,8158,825.602402,3076.89641,3902.49881
3811,8161,0.880391,3.288265,4.168656
3812,8165,747.123116,3256.1577,4003.28081
3813,8166,37.076046,86.440284,123.51633
3814,8168,54.042776,248.641528,302.684304
3815,8169,179.15831,4657.7871,4836.94541
3816,8170,41.439471,46.732553,88.172024
3817,8171,1.42151,130.785089,132.206599
3818,8172,385.090167,1957.48869,2342.57886
3819,8173,129.769029,862.240923,992.009952
3820,8176,737.31451,3737.57513,4474.88964
3821,8177,81.273183,718.291753,799.564936
3822,8178,23.110758,12.611321,35.722079
3823,8181,1.496713,0,1.496713
3824,8182,514.859196,2819.72962,3334.58881
3825,8183,211.734316,1236.86157,1448.59588
3826,8184,2.392676,0,2.392676
3827,8185,185.811783,642.285273,828.097056
3828,8187,21.807743,34.163539,55.971282
3829,8188,14.181892,465.897878,480.07977
3830,8193,195.867271,1082.37308,1278.24035
3831,8204,280.288567,111.277166,391.565733
3832,8205,190.814019,1398.6078,1589.42182
3833,8207,190.814019,159.716711,350.53073
3834,8212,95.864447,784.399331,880.263778
3835,8213,610.683634,39.124863,649.808497
3836,8214,142.922469,4029.08485,4172.00732
3837,8226,453.314114,3783.31179,4236.6259
3838,8229,100.004711,3.648496,103.653207
3839,8230,0,99.075976,99.075976
3840,8233,3.605006,20.402386,24.007392
3841,8238,5.006834,10.387627,15.394461
3842,8239,65.628975,3937.3587,4002.98768
3843,8240,297.35991,280.284577,577.644487
3844,8241,0.255233,271.674229,271.929462
3845,8243,366.680061,2922.12606,3288.80612
3846,8245,811.354445,3240.38969,4051.74413
3847,8246,19.653441,0,19.653441
3848,8247,3.605006,20.402386,24.007392
3849,8248,2205.88317,1032.16447,3238.04764
3850,8249,16.292451,2737.14899,2753.44144
3851,8251,82.355672,23.225965,105.581637
3852,8252,102.916703,236.553472,339.470175
3853,8253,37.77377,87.662529,125.436299
3854,8254,114.541688,368.885351,483.427039
3855,8257,2.00252,4.00969,6.01221
3856,8267,3.605006,0.748944,4.35395
3857,8268,355.110519,1817.55696,2172.66748
3858,8269,5.932116,46.960332,52.892448
3859,8270,147.849883,443.313644,591.163527
3860,8271,59.874001,98.890341,158.764342
3861,8275,45.2956,765.715217,811.010817
3862,8277,55.241349,3932.35187,3987.59322
3863,8278,55.862409,34.461004,90.323413
3864,8279,55.3099,3954.83937,4010.14927
3865,8283,706.463449,303.63915,1010.1026
3866,8291,833.611556,1031.25698,1864.86853
3867,8292,41.811905,567.231022,609.042927
3868,8294,28.575356,3996.53201,4025.10736
3869,8296,48.020494,485.811492,533.831986
3870,8300,530.089476,3702.62074,4232.71022
3871,8313,349.306674,5952.46963,6301.7763
3872,8315,28.71022,3996.53201,4025.24223
3873,8317,547.451632,189.298621,736.750253
3874,8322,112.667279,851.331918,963.999197
3875,8330,25.381709,3799.25412,3824.63583
3876,8332,141.749564,903.776092,1045.52566
3877,8333,183.419108,642.285273,825.704381
3878,8336,592.172513,5297.41862,5889.59113
3879,8338,163.90076,939.204034,1103.10479
3880,8339,804.974614,3168.21666,3973.19128
3881,8342,503.101932,2642.29097,3145.3929
3882,8343,268.138728,1260.65387,1528.7926
3883,8344,95.864447,784.399331,880.263778
3884,8345,153.555176,1613.93459,1767.48976
3885,8346,360.901111,2527.22279,2888.1239
3886,8347,773.090283,3134.11469,3907.20498
3887,8348,481.774541,2575.98756,3057.7621
3888,8349,9.802311,152.362078,162.164389
3889,8350,510.272012,2462.1737,2972.44571
3890,8351,37.498863,82.672827,120.17169
3891,8352,515.816881,2755.19143,3271.00831
3892,8355,3.54686,28.650408,32.197268
3893,8356,610.170583,3095.20319,3705.37378
3894,8357,5.754956,250.618225,256.373181
3895,8358,491.583059,3089.32462,3580.90768
3896,8359,427.726869,3495.37464,3923.1015
3897,8360,776.436186,3644.11774,4420.55392
3898,8362,283.568098,2.740208,286.308306
3899,8363,850.494054,1882.60983,2733.10389
3900,8367,259.219379,999.899352,1259.11873
3901,8368,25.982939,334.802909,360.785848
3902,8369,22.037555,151.008583,173.046138
3903,8370,591.073524,3098.62795,3689.70147
3904,8373,16.804858,935.74468,952.549538
3905,8374,347.29587,6372.9757,6720.27157
3906,8377,665.862794,569.141007,1235.0038
3907,8378,0.33885,1846.5501,1846.88895
3908,8379,1520.11526,539.280313,2059.39557
3909,8380,1193.16679,455.501584,1648.66838
3910,8381,5548.43946,0,5548.43946
3911,8382,66.239768,1009.98416,1076.22393
3912,8383,364.476961,667.756758,1032.23372
3913,8385,422.968722,949.771297,1372.74002
3914,8386,1049.99627,551.11599,1601.11226
3915,8387,290.781938,0,290.781938
3916,8389,1197.52582,602.947538,1800.47335
3917,8390,13.791465,904.245236,918.036701
3918,8393,455.194616,2426.32726,2881.52187
3919,8394,1546.53191,635.986391,2182.51831
3920,8395,35.976977,705.173559,741.150536
3921,8402,290.862568,0,290.862568
3922,8403,10.315224,730.536837,740.852061
3923,8404,5878.54571,0,5878.54571
3924,8406,183.995128,0,183.995128
3925,8407,455.251076,5819.74066,6274.99173
3926,8408,421.195017,0,421.195017
3927,8409,30.414729,125.448287,155.863016
3928,8410,51.217686,1002.18159,1053.39928
3929,8411,0.370686,0,0.370686
3930,8412,2547.96891,1015.18921,3563.15812
3931,8413,315.102958,4858.17299,5173.27595
3932,8414,198.418985,1.546502,199.965487
3933,8415,386.479933,0,386.479933
3934,8416,967.177859,1431.73789,2398.91575
3935,8417,74.954807,1640.86955,1715.82435
3936,8418,1448.92886,1535.94111,2984.86996
3937,8419,27.516185,643.897847,671.414032
3938,8421,386.704795,4988.21882,5374.92362
3939,8422,231.995434,4907.28058,5139.27601
3940,8423,1995.41506,1466.04565,3461.46071
3941,8424,572.884585,5479.85492,6052.7395
3942,8427,3.616734,0.653172,4.269906
3943,8428,118.451029,943.150809,1061.60184
3944,8429,43.652077,366.060642,409.712719
3945,8441,383.640593,3314.24738,3697.88798
3946,8445,340.197895,1169.84759,1510.04548
3947,8446,5411.0685,560.917349,5971.98585
3948,8448,6254.13467,590.230493,6844.36516
3949,8456,470.709085,3373.64013,3844.34922
3950,8457,144.569491,379.303917,523.873408
3951,8464,4.99269,3728.90157,3733.89426
3952,8465,507.996709,3249.89519,3757.89189
3953,8466,507.996709,3249.89519,3757.89189
3954,8468,193.688915,0.002234,193.691149
3955,8471,16.303552,240.09001,256.393562
3956,8478,624.294011,7184.48922,7808.78323
3957,8480,3538.37518,194.93896,3733.31414
3958,8481,128.466213,1443.67949,1572.14571
3959,8482,492.99974,80.007704,573.007444
3960,8483,306.491694,1090.66734,1397.15904
3961,8490,333.356687,649.69203,983.048717
3962,8501,22.037555,151.008583,173.046138
3963,8502,680.946003,1336.84781,2017.79381
3964,8504,37.052104,1275.37351,1312.42561
3965,8505,351.898668,5549.05234,5900.95101
3966,8506,162.181047,0.492757,162.673804
3967,8507,0,484.10218,484.10218
3968,8509,0,0.492757,0.492757
3969,8510,21.173642,876.733302,897.906944
3970,8513,3.475364,835.908106,839.38347
3971,8514,19.604223,4.542744,24.146967
3972,8516,86.611384,3812.49432,3899.1057
3973,8517,192.571011,0,192.571011
3974,8521,0,0.492757,0.492757
3975,8522,5673.41605,0,5673.41605
3976,8523,318.706841,1.209901,319.916742
3977,8525,426.072509,3323.49435,3749.56686
3978,8530,6935.69938,3040.85858,9976.55795
3979,8531,4739.35438,2913.01148,7652.36586
3980,8534,0.471383,817.842646,818.314029
3981,8535,55.714226,0,55.714226
3982,8536,427.948394,5533.93263,5961.88102
3983,8537,162.283512,36.934632,199.218144
3984,8538,0,646.283226,646.283226
3985,8539,500.441829,25.385501,525.82733
3986,8540,21.173642,876.733302,897.906944
3987,8543,6.527051,2.976679,9.50373
3988,8544,0.878417,4.531524,5.409941
3989,8545,573.404906,2673.8514,3247.2563
3990,8550,212.501438,0,212.501438
3991,8551,425.452765,25.310078,450.762843
3992,8552,5355.42635,0,5355.42635
3993,8553,46.088463,16.96336,63.051823
